"","player.name","player.name.GK","possession_team.name","play_pattern.name","shot.statsbomb_xg","shot.first_time","location.x","location.y","DistToGoal","DistToKeeper","AngleToGoal","AngleDeviation","avevelocity","DefendersInCone","InCone.GK","under_pressure","goal","shot.type.name_Free.Kick","shot.type.name_Open.Play","shot.type.name_Penalty","shot.technique.name_Half.Volley","shot.technique.name_Lob","shot.technique.name_Normal","shot.technique.name_Volley","shot.body_part.name_processed_Head","shot.body_part.name_processed_Other","shot.body_part.name_processed_Stronger.Foot","shot.body_part.name_processed_Weaker.Foot"
"358","Thierry Henry","Brad Friedel","Arsenal","Regular Play",0.101212285,1,108.6,52.8,1.8593718069476,0.984269420266597,2.73787676513703,0.139933899691704,-0.0481357393439922,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"359","Robert Pirès ","Brad Friedel","Arsenal","Regular Play",0.3669983,1,112.3,37.4,0.881610505804395,0.677053408896547,1.05737950324069,3.19596800865703,-0.0690326093876934,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0
"360","Sylvain Wiltord","Richard Wright","Arsenal","Regular Play",0.022911126,0,91.5,37.1,3.10757757501067,0.606354856628093,0.329269845040745,1.13893946450789,-0.0654733742265434,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1
"361","Thierry Henry","Richard Wright","Arsenal","From Free Kick",0.077934556,0,92.5,11.9,4.26506275589046,0.725570567384663,2.58527806345024,0.426554061577368,-0.0373668714936128,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"362","Thierry Henry","Richard Wright","Arsenal","From Free Kick",0.12726969,0,99,47.7,2.42633775965894,0.500466482192476,1.14116420760038,3.12392475910608,-0.068552551459865,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"363","Kolo Habib Touré","Richard Wright","Arsenal","From Corner",0.043405376,0,114.5,46,0.882944259223258,0.591361329780389,2.69132704632889,2.60822723922156,-0.0753441872952273,2,2,1,0,0,1,0,0,0,1,0,1,0,0,0
"364","Robert Pirès ","Richard Wright","Arsenal","From Throw In",0.0466182,0,98.4,44.7,2.39794543987562,0.62250663985919,0.695693100669991,1.50134247142533,-0.0780263441978805,2,3,1,0,0,1,0,0,0,1,0,0,0,1,0
"365","Thierry Henry","Richard Wright","Arsenal","Other",0.76,0,107.9,39.7,1.31298316681309,0.350528824071192,0.080489262223032,0.770306633230464,-0.0660060678340338,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
"366","Robert Pirès ","Richard Wright","Arsenal","Regular Play",0.10321892,0,107.9,37.8,1.33409893520381,0.591361329780389,0.583996064465145,0.0615408781594098,-0.0765878756598719,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0
"367","Martin Keown","Richard Wright","Arsenal","From Corner",0.05097726,0,115.8,47.3,0.913598390508646,0.756187940545126,3.40521271960349,0.154685778689712,0.226405378951167,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0
"368","Patrick Vieira","Richard Wright","Arsenal","From Corner",0.22358908,0,115.2,42.6,0.592172830889323,0.399664350994876,1.61191711383938,1.79867449780763,-0.0827988283443205,5,2,0,0,0,1,0,0,0,1,0,1,0,0,0
"369","Patrick Vieira","Richard Wright","Arsenal","From Goal Kick",0.019308934,0,92.4,30.1,3.18076430824485,0.480227441204488,1.11829060666196,3.23022980137103,-0.0619783744987724,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"370","Thierry Henry","Richard Wright","Arsenal","From Goal Kick",0.027396759,0,93.6,50.2,3.07012885841336,0.618699224082375,1.19717968449414,0.251311981047523,-0.0435100702167299,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
"371","Patrick Vieira","Richard Wright","Arsenal","From Goal Kick",0.42920002,1,111.8,33.7,1.12173463450716,1.52172123808383,2.12717199493612,0.344848787216943,-0.0646847740091406,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"372","Robert Pirès ","Richard Wright","Arsenal","From Goal Kick",0.47650558,1,114.4,43.6,0.722171294540997,0.639728955024344,1.85517012506991,3.13902855996968,-0.0850795557648595,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"373","Fredrik Ljungberg","Richard Wright","Arsenal","From Free Kick",0.03677693,0,96.7,24.8,3.01780508989482,0.543906474468811,1.87691041043796,3.71445321177719,-0.0567832236325437,3,2,0,0,1,0,0,0,0,1,0,0,0,1,0
"374","Thierry Henry","Michael Oakes","Arsenal","From Throw In",0.0986956,0,107.6,28.7,1.81987254162766,2.0042252294458,2.39963955555463,0.0496129010981911,-0.0398606959341369,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
"375","Thierry Henry","Michael Oakes","Arsenal","From Free Kick",0.04197913,0,99.3,57.4,2.93341349382102,0.350528824071196,2.26969741557681,3.59967249923433,-0.0397510689596973,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0
"376","Fredrik Ljungberg","Michael Oakes","Arsenal","From Throw In",0.061366677,0,107.9,42.7,1.34486062867388,0.536910601597009,0.712873180219013,4.12691982958721,-0.0749476910019344,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"377","Thierry Henry","Michael Oakes","Arsenal","Regular Play",0.39980355,1,107.6,36.3,1.40372786747031,2.58482443538906,0.941572350875116,0.473739839844456,-0.0640976942761935,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
"378","Dennis Bergkamp","Michael Oakes","Arsenal","Regular Play",0.030258251,0,100.5,25.3,2.64903268203425,0.3209706403901,2.09746817452759,0.938270942050311,-0.0637728955904446,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"379","Thierry Henry","Michael Oakes","Arsenal","From Free Kick",0.021094149,0,81.4,40.5,4.18758931094871,0.587352054198319,0.0420580795945781,2.01504039848055,0.0866068579829435,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0
"380","Ray Parlour","Michael Oakes","Arsenal","Regular Play",0.018474579,0,87,35.8,3.60863974317349,0.577616262996672,0.411052908111751,0.829090867104119,-0.0353831506154457,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"381","Dennis Bergkamp","Michael Oakes","Arsenal","From Counter",0.09502931,0,111.1,28.9,1.54335934575521,1.75668402764535,2.90598609160214,0.271020637633536,-0.0366471166596965,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"382","Robert Pirès ","Michael Oakes","Arsenal","From Corner",0.024352182,0,100.7,27.7,2.48264602019659,0.440178666378083,1.84238311319286,1.51125667482285,-0.0701771494190357,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"383","Dennis Bergkamp","Michael Oakes","Arsenal","Regular Play",0.06961256,0,101.6,39,1.99893470578083,0.247861308502087,0.176297502764674,0.472837592692854,-0.0709718181870187,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"384","Sulzeer Jeremiah ""Sol"" Campbell","Michael Oakes","Arsenal","From Corner",0.05926802,0,105.8,39,1.54419781737173,0.753684000092189,0.228289682431042,3.79993667548571,-0.0743889870970624,4,2,0,0,0,1,0,1,0,0,0,0,0,1,0
"385","Sulzeer Jeremiah ""Sol"" Campbell","Michael Oakes","Arsenal","From Corner",0.063088514,1,110.5,45.4,1.18538846019862,0.984269420266597,1.67833004632954,2.12100345506375,-0.08004986914575,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1
"386","Dennis Bergkamp","Michael Oakes","Arsenal","From Free Kick",0.052453496,1,108.1,52.6,1.88004663923523,1.28130337171756,2.64298721334478,0.605467193342926,-0.0519305627788312,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"387","Jérémie Aliadière","Michael Oakes","Arsenal","From Free Kick",0.051890623,1,116.3,27.3,1.43494267610378,1.01406666704357,4.17996216254763,0.101933846990201,-0.086291104578125,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"388","Eduardo César Daude Gaspar","Michael Oakes","Arsenal","From Counter",0.026706755,0,92.5,41.9,2.99024751077874,0.380275000141339,0.223986744139586,0.830968709785252,0.0545967026969798,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"389","Thierry Henry","Michael Oakes","Arsenal","From Counter",0.1411635,0,108.7,26.9,1.87669503186155,0.977040905646233,2.78934364210259,0.768457867888292,-0.0561762505514741,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
"390","Thierry Henry","Dean Kiely","Arsenal","From Free Kick",0.061214156,0,91.1,35.9,3.16639608984214,0.370199698636649,0.457602626919896,2.29622873732046,-0.0435682525937051,6,2,0,0,1,0,0,0,0,1,0,0,0,1,0
"391","Fredrik Ljungberg","Dean Kiely","Arsenal","Regular Play",0.012752354,0,99.7,58.4,2.97207038576513,0.343721791156875,2.39095040572424,0.721749577520467,-0.0518163338452998,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"392","Ashley Cole","Dean Kiely","Arsenal","From Corner",0.03691522,0,105.5,26.3,2.16395957620821,0.827220603585039,2.45814852070489,0.214237957733817,-0.01355608974238,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1
"393","Thierry Henry","Dean Kiely","Arsenal","Regular Play",0.032203477,0,100.1,54,2.63939790253468,0.738482088753327,1.99072010961808,1.73288457973286,-0.0429511994089127,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"394","Thierry Henry","Dean Kiely","Arsenal","From Free Kick",0.07138596,0,97.5,30.9,2.63281359839293,0.593753900562189,1.2479508321513,4.19305499578902,-0.0437160962964043,8,2,0,1,1,0,0,0,0,1,0,0,0,1,0
"395","Thierry Henry","Dean Kiely","Arsenal","From Free Kick",0.051719114,0,99.1,58.1,2.99920648528786,0.316522795260066,2.3175158203589,0.546888880631996,-0.0465953013417083,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"396","Dennis Bergkamp","Dean Kiely","Arsenal","Regular Play",0.013291143,0,92.6,50,3.16405392934106,0.917164133826966,1.13628664531591,0.299329524435561,-0.0508396544261928,2,3,0,0,0,1,0,0,0,1,0,0,0,1,0
"397","Ray Parlour","Dean Kiely","Arsenal","From Throw In",0.009004557,0,82.9,45.8,4.07340509551413,0.58735205419832,0.503551532148787,0.688034325328566,-0.04920992198706,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"398","Thierry Henry","Dean Kiely","Arsenal","Regular Play",0.02488646,0,95.2,29,2.9430053677319,1.05651826272792,1.35557128495161,0.718492062320641,-0.0414889492581599,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"399","Nwankwo Christian Kanu","Dean Kiely","Arsenal","From Counter",0.089410804,0,117.8,50.1,1.12131494142933,1.33936875615684,4.40407468206258,0.140532585599803,-0.0482874563791302,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"400","Thierry Henry","Dean Kiely","Arsenal","From Free Kick",0.016610796,0,87,47,3.65941342418011,0.388876814989781,0.678711151701963,0.298360087234961,-0.051452844237794,4,2,0,0,1,0,0,0,0,1,0,0,0,1,0
"401","Thierry Henry","Shay Given","Arsenal","Regular Play",0.09334736,1,116.4,45.3,0.69501939909348,1.04572800617184,3.16308301237601,0.456471724104585,-0.0886880546713992,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"402","Ray Parlour","Shay Given","Arsenal","From Throw In",0.014193849,0,95.7,56.7,3.19849126062305,1.22973646459962,1.95509919006605,0.109544209678099,-0.0396402053940758,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"403","Thierry Henry","Shay Given","Arsenal","From Throw In",0.02679691,0,104.3,47,1.86471188940929,1.42119712688504,1.36183759246762,0.684746392186376,21.1197755568438,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0
"404","Thierry Henry","Shay Given","Arsenal","Regular Play",0.029262168,0,99,25.4,2.77448472573051,1.099909731702,1.97266654977737,0.380799733841867,-0.0527019733881642,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"405","Sylvain Wiltord","Shay Given","Arsenal","From Throw In",0.17958675,1,113.6,46.1,0.959092294595624,0.904190861729617,2.47232453943004,1.31912009880684,-0.0769354093038464,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"406","Fredrik Ljungberg","Shay Given","Arsenal","From Throw In",0.08593942,0,103,39.4,1.84526860900186,0.618699224082375,0.114554755725254,1.32052764878643,-0.0590698145662344,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"407","Thierry Henry","Shay Given","Arsenal","From Throw In",0.39777723,1,117.8,35.2,0.572778530077247,0.283440250153258,3.70501210176816,6.59873699831992,-0.0841461836148034,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
"408","Thierry Henry","Shay Given","Arsenal","From Throw In",0.026539246,0,94.2,35.7,2.83732878140046,0.957498113312428,0.536248545472005,0.692445237491334,-0.0467133589317506,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"409","Fredrik Ljungberg","Shay Given","Arsenal","From Counter",0.26450235,1,106.9,26.5,2.04059154314257,4.57839490211446,2.59906352030895,0.161469608106602,-0.0659145352390121,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"410","Eduardo César Daude Gaspar","Shay Given","Arsenal","From Free Kick",0.034299284,0,93.6,58.2,3.47839698240083,0.247861308502087,1.95983862587451,1.26836104259047,-0.0239843501139879,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"411","Thierry Henry","Shay Given","Arsenal","From Throw In",0.022162363,0,91.7,35.3,3.11196702484722,0.480227441204488,0.534387763249054,1.4031999492733,-0.0341870456269969,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"412","Gilberto Aparecido da Silva","Shay Given","Arsenal","From Free Kick",0.21590783,0,114.3,40.4,0.619843339231708,0.3852138434213,0.227491289200388,2.65041112720314,-0.0859341938545602,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"413","Thierry Henry","Shay Given","Arsenal","From Free Kick",0.10264165,0,113.6,37.7,0.737727910433498,0.358526708420873,1.12024460993715,1.8140049032705,-0.0722509115957277,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0
"414","Sylvain Wiltord","Shay Given","Arsenal","From Free Kick",0.01162514,1,87.4,59.9,4.14317957995225,0.813975004387627,1.77956370225817,2.20408186161284,-0.0476056930941412,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0
"415","Fredrik Ljungberg","Tim Howard","Arsenal","From Throw In",0.032979507,0,106.4,45.1,1.57561714282666,1.05651826272792,1.16495180647188,0.563115084544054,-0.0830625114329854,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"416","Ashley Cole","Tim Howard","Arsenal","Regular Play",0.07767515,0,96.3,30.6,2.7657551337341,2.34134847359948,1.22606932553361,0.367853079874885,-0.0461219336028323,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"417","Dennis Bergkamp","Tim Howard","Arsenal","Regular Play",0.03262175,1,98.1,32.5,2.51111160863388,0.526242440149516,1.07135976512905,0.56332665134052,-0.0747129422334203,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"418","Gilberto Aparecido da Silva","Tim Howard","Arsenal","From Throw In",0.016117211,0,89.6,40.2,3.29779251513023,0.428206173938877,0.0213619637409604,0.989224223834296,-0.0620337432878693,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0
"419","Thierry Henry","Tim Howard","Arsenal","From Corner",0.04347104,1,98.8,65.3,3.58063409198497,0.443387787842172,2.83580104693791,0.755219745884436,-0.0620078512911772,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0
"420","Thierry Henry","Tim Howard","Arsenal","From Free Kick",0.017038329,0,104.2,30,2.02838738851501,0.804632083653254,1.83221567540322,0.513756426665732,-0.0694844358887326,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
"421","Eduardo César Daude Gaspar","Tim Howard","Arsenal","From Free Kick",0.015504703,0,80.9,47.6,4.32085771105508,0.347821997276302,0.623370179404686,2.58685959169802,-0.0457935118544928,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"422","José Antonio Reyes Calderón","Edwin van der Sar","Arsenal","From Throw In",0.05340362,0,108,46.2,1.46521169909412,0.583315222484669,1.54849905180301,2.04368657443053,-0.0187556850024446,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1
"423","Ashley Cole","Edwin van der Sar","Arsenal","Regular Play",0.055672225,0,115.4,28.1,1.38397271348393,0.839131832019202,3.90275905693161,0.587002667310358,-0.0751657427873694,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"424","Thierry Henry","Edwin van der Sar","Arsenal","Regular Play",0.020563982,0,100.5,18.1,3.18093078375373,0.3852138434213,2.73826438186368,0.603839926126913,-0.0543287285789115,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"425","Fredrik Ljungberg","Edwin van der Sar","Arsenal","From Goal Kick",0.046621114,0,99.2,52.8,2.64934361439791,1.17470410839664,1.79125977037414,0.716638627364602,-0.064600825590515,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"426","José Antonio Reyes Calderón","Edwin van der Sar","Arsenal","Regular Play",0.02356755,0,102.3,54.3,2.46838547092612,0.77775362997956,2.20652797986096,1.50731669792769,-0.0646044997516393,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"427","Gaël Clichy","Edwin van der Sar","Arsenal","Regular Play",0.104443416,0,101.9,30.2,2.23276980982509,1.18671161746053,1.61133913852784,0.37603498268597,-0.0571842167106171,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"428","Thierry Henry","Edwin van der Sar","Arsenal","From Free Kick",0.055180646,0,93.9,29.7,3.04376046398933,0.671446244785539,1.22048651556149,4.41573387767238,-0.0492957600338276,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"429","Thierry Henry","Edwin van der Sar","Arsenal","From Keeper",0.07717468,0,58,77.7,7.87139114595656,14.9723255305041,1.7739633598686,1.42968171924815,-0.0613837428064182,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"430","Robert Pirès ","Dean Kiely","Arsenal","From Throw In",0.6542711,1,115.3,37.5,0.577484415983579,0.393707768106638,1.58733553342767,3.07972281650559,-0.0791595760507335,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
"431","Thierry Henry","Dean Kiely","Arsenal","Regular Play",0.28175247,0,113.4,38.6,0.731882684836021,0.799328701989749,0.678711151701963,2.55934556456546,-0.0843131804416738,2,2,1,1,0,1,0,0,0,1,0,0,0,0,1
"432","Ashley Cole","Dean Kiely","Arsenal","From Throw In",0.022240577,0,109.3,18.2,2.6343104610253,0.701731418262475,3.61890323901682,0.123237134384568,-0.0720097743014936,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"433","Ashley Cole","Dean Kiely","Arsenal","From Throw In",0.058210675,0,106.8,32.3,1.65772194049546,0.590561652159959,1.71469223552187,0.973947932188718,-0.0605973596701478,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0
"434","Dennis Bergkamp","Dean Kiely","Arsenal","Regular Play",0.077926315,0,103.7,50.2,2.08584816306874,0.469277811483552,1.81559847548844,0.019838866803207,-0.0748634446528423,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"435","Eduardo César Daude Gaspar","Dean Kiely","Arsenal","Regular Play",0.010308976,0,86.7,25,3.9618712152418,0.759306254560384,1.37425045438654,0.346931445947154,-0.0550036032554228,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"436","Dennis Bergkamp","Dean Kiely","Arsenal","Regular Play",0.038181163,0,100.8,26.4,2.55233917639026,0.428206173938877,2.00115642117897,0.659362776050136,-0.0351471685646439,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
"437","Dennis Bergkamp","Dean Kiely","Arsenal","From Corner",0.01843161,1,100.2,40,2.14785785363458,0.461151174224856,0,1.7031767483287,-0.0615935573622082,4,2,0,0,0,1,0,0,0,0,1,0,0,1,0
"438","Eduardo César Daude Gaspar","Dean Kiely","Arsenal","Regular Play",0.028465373,0,93.4,39,2.88754433937949,0.508894012558284,0.122012666524003,1.05618180714675,-0.0538706641890368,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"439","Fredrik Ljungberg","Dean Kiely","Arsenal","Regular Play",0.10951795,0,107.3,51.4,1.85128513048398,0.848094776090245,2.37525583483929,0.210481818386036,-0.05838760468842,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"440","Patrick Vieira","Dean Kiely","Arsenal","Regular Play",0.03590704,0,95,45.3,2.77221470492927,0.783806278696255,0.678334505684107,2.77855171345111,-0.0430305301934339,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"441","Robert Pirès ","Dean Kiely","Arsenal","Regular Play",0.03936229,0,100.3,28.2,2.49104507154559,0.580065530221738,1.75235243308718,1.2506465845266,-0.0647528629572636,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"442","Thierry Henry","Dean Kiely","Arsenal","From Free Kick",0.07555854,0,107.8,42.3,1.34674054464881,0.434777496595381,0.605050227620817,0.868749958420243,-0.0593652049447903,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0
"443","Dennis Bergkamp","Dean Kiely","Arsenal","From Corner",0.016069802,0,93.9,41.2,2.83425807835645,0.461151174224856,0.149185299180199,1.82478006557721,-0.0571410038155024,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0
"444","Thierry Henry","Dean Kiely","Arsenal","From Goal Kick",0.023159137,0,92.6,28.7,3.21513245534192,0.744219195955758,1.27011429425518,0.733494407160289,-0.056720663446897,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"445","Eduardo César Daude Gaspar","Dean Kiely","Arsenal","From Free Kick",0.04743793,0,88.2,40.8,3.45068131266914,0.571860512515192,0.081669951867171,2.54933337723698,-0.0508364118497922,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"446","Thierry Henry","Dean Kiely","Arsenal","From Counter",0.2055144,0,109.2,52.6,1.80020645177542,2.31455220369004,2.79952249695626,0.0457603059251767,-0.0290732451751298,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"447","Patrick Vieira","Dean Kiely","Arsenal","From Free Kick",0.37445217,0,117.7,41.6,0.303931122644791,0.240113720602244,1.97357279182319,0.710002622144221,-0.0869707934093289,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0
"448","Thierry Henry","Dean Kiely","Arsenal","From Free Kick",0.03776221,0,87.7,46.7,3.57841508272424,0.500466482192476,0.664121632095771,1.65240747224772,-0.048276901173457,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"449","José Antonio Reyes Calderón","Dean Kiely","Arsenal","From Throw In",0.020930834,0,91.6,49.9,3.26258200165833,1.93781066728828,1.0891291097628,1.04243727640941,-0.0541810755206194,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"450","Gilberto Aparecido da Silva","Dean Kiely","Arsenal","Regular Play",0.043339178,0,112.9,51.6,1.47533618446363,0.610239296460919,3.3170389997139,0.436298844590818,-0.0784102376351085,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
